po_id,created_date,supplier_id,requester_user_id,buyer_user_id,amount,category,status,release_date
PO-00999,2026-03-05,S036,U017,U014,21834.4,Components,Released,2026-03-08
PO-01000,2026-02-28,S002,U023,U014,9019.91,Consulting,Released,2026-03-07
PO-01001,2026-02-06,S065,U018,U014,25022.4,Facilities,Released,2026-02-13
PO-01002,2026-03-15,S023,U016,U014,16033.55,Maintenance,Released,2026-03-17
PO-01003,2026-02-11,S072,U024,U014,62979.26,IT,Released,2026-02-15
PO-01004,2026-02-05,S057,U024,U009,75696.8,Components,Released,2026-02-10
PO-01005,2026-03-05,S028,U017,U009,23455.51,Materials,Released,2026-03-08
PO-01006,2026-01-24,S024,U017,U009,64574.06,Packaging,Released,2026-01-26
PO-01007,2026-01-19,S047,U017,U014,3713.71,Consulting,Released,2026-01-23
PO-01008,2026-02-22,S071,U023,U009,11228.31,Maintenance,Released,2026-02-28
PO-01009,2026-03-22,S021,U023,U009,20423.05,Packaging,Released,2026-03-26
PO-01010,2026-02-10,S063,U017,U009,23278.91,Maintenance,Released,2026-02-12
PO-01011,2026-02-21,S054,U016,U009,79669.11,Maintenance,Released,2026-02-28
PO-01012,2026-01-07,S054,U016,U009,17424.81,Maintenance,Released,2026-01-16
PO-01013,2026-02-10,S052,U018,U014,29326.08,Office supplies,Released,2026-02-11
PO-01014,2026-03-27,S027,U023,U009,44567.6,Consulting,Released,2026-03-31
PO-01015,2026-02-27,S070,U017,U014,20002.27,Materials,Released,2026-03-06
PO-01016,2026-01-01,S026,U017,U014,3522.93,Consulting,Released,2026-01-07
PO-01017,2026-02-01,S060,U016,U009,38091.68,Facilities,Released,2026-02-06
PO-01018,2026-01-15,S020,U018,U014,4835.44,Facilities,Released,2026-01-16
PO-01019,2026-01-18,S056,U023,U009,18568.78,Materials,Released,2026-01-23
PO-01020,2026-02-24,S075,U016,U009,150806.07,Facilities,Released,2026-02-27
PO-01021,2026-02-04,S028,U017,U014,14533.79,Materials,Released,2026-02-05
PO-01022,2026-01-23,S083,U016,U009,42579.56,Maintenance,Released,2026-01-26
PO-01023,2026-03-11,S030,U016,U009,15546.87,Components,Released,2026-03-13
PO-01024,2026-03-27,S034,U017,U014,14985.41,Packaging,Released,2026-03-31
PO-01025,2026-03-26,S078,U023,U014,36116.27,Facilities,Released,2026-03-29
PO-01026,2026-02-19,S033,U017,U009,65242.88,Logistics,Released,2026-02-21
PO-01027,2026-01-09,S015,U016,U014,24380.6,Consulting,Released,2026-01-10
PO-01028,2026-01-30,S045,U023,U014,25422.66,Packaging,Released,2026-02-05
PO-01029,2026-01-31,S079,U023,U014,2376.55,Components,Released,2026-02-05
PO-01030,2026-01-05,S003,U017,U009,21844.9,Maintenance,Released,2026-01-11
PO-01031,2026-02-17,S020,U016,U009,8180.9,Facilities,Released,2026-02-22
PO-01032,2026-01-22,S031,U024,U009,44408.38,Materials,Released,2026-01-26
PO-01033,2026-02-11,S059,U017,U014,23976.97,Consulting,Released,2026-02-20
PO-01034,2026-02-11,S049,U024,U014,73177.56,Facilities,Released,2026-02-16
PO-01035,2026-01-06,S049,U017,U014,5835.89,Facilities,Released,2026-01-09
PO-01036,2026-02-10,S026,U024,U009,18193.34,Consulting,Released,2026-02-15
PO-01037,2026-03-13,S068,U024,U014,135418.71,Packaging,Released,2026-03-21
PO-01038,2026-02-04,S056,U023,U009,35993.14,Materials,Released,2026-02-11
PO-01039,2026-02-17,S010,U017,U014,13775.06,IT,Released,2026-02-23
PO-01040,2026-03-15,S084,U018,U014,14000.4,Facilities,Released,2026-03-19
PO-01041,2026-03-08,S004,U016,U014,33942.32,Maintenance,Released,2026-03-08
PO-01042,2026-03-24,S055,U018,U009,96356.33,Materials,Released,2026-03-26
PO-01043,2026-01-31,S026,U017,U009,15450.09,Consulting,Released,2026-02-05
PO-01044,2026-01-28,S077,U016,U009,43292.78,Maintenance,Released,2026-01-31
PO-01045,2026-01-21,S012,U024,U014,37699.08,Packaging,Released,2026-01-24
PO-01046,2026-03-04,S023,U018,U014,25964.2,Maintenance,Released,2026-03-12
PO-01047,2026-01-13,S007,U017,U009,48110.86,Maintenance,Released,2026-01-22
PO-01048,2026-01-17,S074,U016,U014,8681.69,Logistics,Released,2026-01-18
PO-01049,2026-02-23,S030,U018,U014,25086.09,Components,Released,2026-02-24
PO-01050,2026-03-21,S006,U023,U009,13005.36,Components,Released,2026-03-26
PO-01051,2026-03-08,S075,U023,U009,65107.93,Facilities,Released,2026-03-12
PO-01052,2026-01-06,S073,U016,U009,293914.48,Facilities,Released,2026-01-13
PO-01053,2026-01-27,S050,U023,U014,13734.46,Packaging,Released,2026-01-29
PO-01054,2026-03-17,S008,U017,U014,50659.68,Materials,Released,2026-03-23
PO-01055,2026-02-22,S060,U018,U014,20210.99,Facilities,Released,2026-03-01
PO-01056,2026-02-23,S021,U017,U009,10380.93,Packaging,Released,2026-02-26
PO-01057,2026-02-25,S038,U017,U009,30278.38,Office supplies,Released,2026-02-28
PO-01058,2026-03-20,S006,U024,U014,44717.14,Components,Released,2026-03-26
PO-01059,2026-01-08,S013,U017,U014,20482.43,Logistics,Released,2026-01-15
PO-01060,2026-01-23,S016,U016,U009,41218.53,Facilities,Released,2026-01-23
PO-01061,2026-03-27,S036,U016,U014,24900.98,Components,Released,2026-03-30
PO-01062,2026-02-10,S047,U017,U009,40152.22,Consulting,Released,2026-02-14
PO-01063,2026-03-27,S056,U023,U014,28208.15,Materials,Released,2026-04-01
PO-01064,2026-03-06,S075,U023,U014,29915.24,Facilities,Released,2026-03-08
PO-01065,2026-01-05,S059,U017,U014,27081.2,Consulting,Released,2026-01-09
PO-01066,2026-02-05,S081,U016,U009,47870.86,Facilities,Released,2026-02-07
PO-01067,2026-03-07,S048,U017,U014,301090.37,Consulting,Released,2026-03-10
PO-01068,2026-01-11,S001,U024,U014,50659.23,Consulting,Released,2026-01-16
PO-01069,2026-03-08,S077,U016,U014,42100.02,Maintenance,Released,2026-03-15
PO-01070,2026-03-30,S062,U024,U009,14917.87,Office supplies,Released,2026-03-31
PO-01071,2026-02-12,S054,U016,U009,3555.05,Maintenance,Released,2026-02-21
PO-01072,2026-02-27,S049,U016,U014,8497.95,Facilities,Released,2026-03-05
PO-01073,2026-01-31,S019,U017,U014,44433.2,Consulting,Released,2026-02-02
PO-01074,2026-03-15,S008,U017,U009,19871.28,Materials,Released,2026-03-22
PO-01075,2026-01-31,S073,U016,U009,13059.46,Facilities,Released,2026-02-05
PO-01076,2026-03-15,S052,U024,U014,22774.91,Office supplies,Released,2026-03-19
PO-01077,2026-02-19,S079,U018,U009,18907.73,Components,Released,2026-02-28
PO-01078,2026-03-28,S006,U023,U009,17716.39,Components,Released,2026-04-02
PO-01079,2026-03-26,S046,U018,U014,21464.25,Maintenance,Released,2026-03-31
PO-01080,2026-02-15,S072,U017,U014,18449.28,IT,Released,2026-02-20
PO-01081,2026-02-02,S002,U017,U009,7951.8,Consulting,Released,2026-02-08
PO-01082,2026-02-27,S049,U016,U009,14455.09,Facilities,Released,2026-03-04
PO-01083,2026-01-16,S044,U016,U014,21621.59,Consulting,Released,2026-01-22
PO-01084,2026-02-25,S061,U017,U009,18086.61,IT,Released,2026-03-04
PO-01085,2026-03-10,S022,U018,U014,271676.98,Consulting,Released,2026-03-12
PO-01086,2026-02-12,S076,U017,U014,20617.56,Consulting,Released,2026-02-16
PO-01087,2026-02-28,S004,U016,U014,19923.78,Maintenance,Released,2026-03-05
PO-01088,2026-03-14,S044,U023,U014,59942.42,Consulting,Released,2026-03-18
PO-01089,2026-01-15,S013,U023,U014,10296.82,Logistics,Released,2026-01-24
PO-01090,2026-02-05,S079,U024,U014,19070.45,Components,Released,2026-02-12
PO-01091,2026-02-01,S069,U024,U009,61895.48,Consulting,Released,2026-02-06
PO-01092,2026-02-20,S076,U016,U014,74723.52,Consulting,Released,2026-02-27
PO-01093,2026-03-26,S015,U024,U014,24823.99,Consulting,Released,2026-03-29
PO-01094,2026-02-17,S054,U023,U014,53882.4,Maintenance,Released,2026-02-21
PO-01095,2026-01-03,S041,U024,U009,11186.29,Facilities,Released,2026-01-06
PO-01096,2026-02-26,S062,U016,U009,30753.81,Office supplies,Released,2026-02-26
PO-01097,2026-02-22,S033,U024,U014,28008.83,Logistics,Released,2026-02-27
PO-01098,2026-03-08,S078,U016,U014,22590.12,Facilities,Released,2026-03-12
PO-01099,2026-03-28,S084,U017,U014,21185.84,Facilities,Released,2026-04-02
PO-01100,2026-02-04,S047,U018,U009,66572.11,Consulting,Released,2026-02-11
PO-01101,2026-03-22,S023,U023,U014,30732.36,Maintenance,Released,2026-03-28
PO-01102,2026-02-13,S078,U016,U009,95021.53,Facilities,Released,2026-02-19
PO-01103,2026-02-12,S052,U023,U009,17825.51,Office supplies,Released,2026-02-16
PO-01104,2026-01-24,S020,U016,U014,14638.87,Facilities,Released,2026-01-28
PO-01105,2026-02-12,S068,U018,U009,17879.97,Packaging,Released,2026-02-15
PO-01106,2026-03-27,S041,U018,U014,34519.99,Facilities,Released,2026-03-30
PO-01107,2026-03-30,S029,U023,U014,28897.58,Office supplies,Released,2026-04-08
PO-01108,2026-03-02,S023,U016,U009,158072.04,Maintenance,Released,2026-03-03
PO-01109,2026-02-28,S048,U016,U014,25434.01,Consulting,Released,2026-03-07
PO-01110,2026-02-27,S021,U018,U009,23233.88,Packaging,Released,2026-03-02
PO-01111,2026-01-17,S062,U023,U014,17152.91,Office supplies,Released,2026-01-21
PO-01112,2026-02-10,S076,U023,U014,30072.1,Consulting,Released,2026-02-13
PO-01113,2026-01-26,S075,U018,U009,50166.52,Facilities,Released,2026-01-31
PO-01114,2026-02-27,S081,U018,U014,46132.9,Facilities,Released,2026-03-02
PO-01115,2026-02-17,S014,U023,U014,4018.16,Packaging,Released,2026-02-20
PO-01116,2026-03-02,S050,U016,U014,49921.06,Packaging,Released,2026-03-06
PO-01117,2026-01-04,S084,U016,U014,59720.12,Facilities,Released,2026-01-10
PO-01118,2026-01-13,S016,U024,U014,21355.01,Facilities,Released,2026-01-17
PO-01119,2026-02-06,S039,U017,U014,17561.76,Logistics,Released,2026-02-08
PO-01120,2026-01-15,S063,U018,U009,8226.41,Maintenance,Released,2026-01-20
PO-01121,2026-02-20,S082,U023,U014,11552.04,Logistics,Released,2026-02-21
PO-01122,2026-01-25,S052,U016,U014,27390.76,Office supplies,Released,2026-01-27
PO-01123,2026-02-18,S050,U016,U009,16413.28,Packaging,Released,2026-02-18
PO-01124,2026-03-03,S051,U018,U009,16836.03,Packaging,Released,2026-03-04
PO-01125,2026-03-21,S019,U017,U009,10707.34,Consulting,Released,2026-03-28
PO-01126,2026-01-01,S053,U016,U009,26415.2,Maintenance,Released,2026-01-01
PO-01127,2026-03-12,S015,U016,U014,28359.48,Consulting,Released,2026-03-20
PO-01128,2026-03-31,S018,U017,U009,18144.34,Packaging,Released,2026-04-06
PO-01129,2026-02-17,S069,U017,U014,46053.97,Consulting,Released,2026-02-21
PO-01130,2026-01-15,S032,U016,U009,39668.26,Consulting,Released,2026-01-19
PO-01131,2026-02-08,S010,U023,U009,28959.6,IT,Released,2026-02-09
PO-01132,2026-01-19,S007,U016,U009,8383.99,Maintenance,Released,2026-01-26
PO-01133,2026-01-25,S017,U016,U009,26331.83,Logistics,Released,2026-01-31
PO-01134,2026-01-16,S034,U018,U014,19971.05,Packaging,Released,2026-01-23
PO-01135,2026-03-20,S008,U017,U014,28104.84,Materials,Released,2026-03-24
PO-01136,2026-02-15,S062,U016,U009,23086.43,Office supplies,Released,2026-02-19
PO-01137,2026-03-13,S029,U024,U014,28575.22,Office supplies,Released,2026-03-16
PO-01138,2026-02-09,S003,U018,U014,46100.57,Maintenance,Released,2026-02-16
PO-01139,2026-01-30,S034,U018,U009,17407.76,Packaging,Released,2026-02-04
PO-01140,2026-02-17,S036,U023,U009,31666.69,Components,Released,2026-02-23
PO-01141,2026-03-01,S028,U016,U009,32096.93,Materials,Released,2026-03-05
PO-01142,2026-02-28,S030,U017,U009,29956.38,Components,Released,2026-02-28
PO-01143,2026-01-16,S056,U023,U014,12051.1,Materials,Released,2026-01-21
PO-01144,2026-01-29,S065,U017,U009,17665.55,Facilities,Released,2026-02-01
PO-01145,2026-02-27,S013,U016,U014,49496.41,Logistics,Released,2026-02-28
PO-01146,2026-02-20,S037,U024,U009,60478.03,Facilities,Released,2026-02-20
PO-01147,2026-03-01,S085,U024,U014,93570.79,IT,Released,2026-03-06
PO-01148,2026-02-12,S060,U024,U014,77020.86,Facilities,Released,2026-02-14
PO-01149,2026-01-12,S029,U016,U014,38673.78,Office supplies,Released,2026-01-19
PO-01150,2026-03-05,S067,U016,U014,26220.5,Facilities,Released,2026-03-10
PO-01151,2026-03-09,S050,U023,U014,35086.2,Packaging,Released,2026-03-12
PO-01152,2026-01-19,S039,U018,U009,56454.58,Logistics,Released,2026-01-25
PO-01153,2026-01-03,S078,U023,U014,16768.26,Facilities,Released,2026-01-10
PO-01154,2026-02-04,S028,U017,U014,21576.0,Materials,Released,2026-02-11
PO-01155,2026-02-12,S038,U023,U009,18396.71,Office supplies,Released,2026-02-18
PO-01156,2026-03-13,S022,U024,U014,46805.61,Consulting,Released,2026-03-17
PO-01157,2026-02-01,S058,U017,U009,28319.02,Facilities,Released,2026-02-04
PO-01158,2026-03-20,S062,U023,U014,33938.85,Office supplies,Released,2026-03-29
PO-01159,2026-03-19,S030,U016,U014,6671.12,Components,Released,2026-03-28
PO-01160,2026-03-26,S009,U016,U014,21905.61,IT,Released,2026-03-28
PO-01161,2026-01-31,S032,U024,U014,70988.07,Consulting,Released,2026-02-01
PO-01162,2026-03-24,S005,U018,U009,12190.71,Facilities,Released,2026-03-26
PO-01163,2026-02-12,S022,U023,U014,20536.73,Consulting,Released,2026-02-17
PO-01164,2026-01-05,S083,U018,U009,37428.29,Maintenance,Released,2026-01-06
PO-01165,2026-02-26,S030,U018,U014,54553.66,Components,Released,2026-03-02
PO-01166,2026-03-21,S066,U017,U014,45884.96,Consulting,Released,2026-03-29
PO-01167,2026-03-24,S072,U017,U009,15181.37,IT,Released,2026-03-26
PO-01168,2026-02-23,S007,U018,U009,5635.96,Maintenance,Released,2026-03-03
PO-01169,2026-02-10,S001,U024,U009,6092.98,Consulting,Released,2026-02-18
PO-01170,2026-01-03,S012,U023,U009,21313.23,Packaging,Released,2026-01-05
PO-01171,2026-01-23,S073,U017,U014,13517.66,Facilities,Released,2026-01-25
PO-01172,2026-01-05,S060,U016,U014,40428.23,Facilities,Released,2026-01-06
PO-01173,2026-01-03,S064,U016,U009,58600.71,Facilities,Released,2026-01-09
PO-01174,2026-02-27,S059,U018,U009,63441.23,Consulting,Released,2026-03-04
PO-01175,2026-02-13,S077,U016,U009,33117.77,Maintenance,Released,2026-02-18
PO-01176,2026-03-01,S057,U018,U009,14541.66,Components,Released,2026-03-03
PO-01177,2026-01-02,S054,U018,U009,26791.63,Maintenance,Released,2026-01-06
PO-01178,2026-01-07,S003,U017,U014,41803.6,Maintenance,Released,2026-01-13
PO-01179,2026-02-15,S083,U023,U009,22346.07,Maintenance,Released,2026-02-18
PO-01180,2026-02-09,S070,U017,U009,56319.23,Materials,Released,2026-02-11
PO-01181,2026-03-23,S047,U023,U014,29871.46,Consulting,Released,2026-03-25
PO-01182,2026-02-15,S078,U016,U014,53807.28,Facilities,Released,2026-02-20
PO-01183,2026-03-16,S022,U024,U014,21052.82,Consulting,Released,2026-03-21
PO-01184,2026-01-31,S016,U023,U014,13988.28,Facilities,Released,2026-02-05
PO-01185,2026-03-27,S016,U023,U014,29412.01,Facilities,Released,2026-04-02
PO-01186,2026-03-10,S045,U016,U009,17143.49,Packaging,Released,2026-03-13
PO-01187,2026-03-15,S074,U023,U009,16002.23,Logistics,Released,2026-03-18
PO-01188,2026-03-27,S082,U023,U014,32974.18,Logistics,Released,2026-03-30
PO-01189,2026-03-16,S050,U016,U009,17536.92,Packaging,Released,2026-03-22
PO-01190,2026-02-21,S056,U017,U014,25363.8,Materials,Released,2026-02-24
PO-01191,2026-01-16,S049,U024,U009,6245.67,Facilities,Released,2026-01-18
PO-01192,2026-01-13,S069,U016,U014,94315.43,Consulting,Released,2026-01-14
PO-01193,2026-02-01,S007,U018,U009,37796.85,Maintenance,Released,2026-02-03
PO-01194,2026-03-04,S043,U024,U009,24910.68,Maintenance,Released,2026-03-06
PO-01195,2026-01-25,S072,U016,U014,28109.27,IT,Released,2026-01-29
PO-01196,2026-01-05,S052,U017,U014,40906.94,Office supplies,Released,2026-01-07
PO-01197,2026-01-25,S010,U018,U014,140046.62,IT,Released,2026-01-28
PO-01198,2026-02-17,S070,U017,U009,23965.6,Materials,Released,2026-02-22
PO-01199,2026-01-07,S084,U016,U014,76504.79,Facilities,Released,2026-01-10
PO-01200,2026-03-03,S053,U023,U009,45565.5,Maintenance,Released,2026-03-09
PO-01201,2026-03-18,S079,U016,U009,10713.51,Components,Released,2026-03-25
PO-01202,2026-03-15,S075,U018,U014,32101.69,Facilities,Released,2026-03-18
PO-01203,2026-01-12,S007,U017,U009,30731.93,Maintenance,Released,2026-01-18
PO-01204,2026-02-18,S048,U024,U014,47053.41,Consulting,Released,2026-02-21
PO-01205,2026-03-29,S049,U016,U009,25229.47,Facilities,Released,2026-04-03
PO-01206,2026-01-20,S037,U017,U009,26217.97,Facilities,Released,2026-01-26
PO-01207,2026-01-05,S068,U023,U009,54371.66,Packaging,Released,2026-01-13
PO-01208,2026-03-04,S061,U016,U014,11688.0,IT,Released,2026-03-11
PO-01209,2026-01-10,S067,U017,U014,30967.58,Facilities,Released,2026-01-12
PO-01210,2026-01-08,S049,U016,U014,43964.87,Facilities,Released,2026-01-11
PO-01211,2026-03-18,S073,U016,U014,32485.86,Facilities,Released,2026-03-22
PO-01212,2026-02-12,S023,U016,U009,44591.34,Maintenance,Released,2026-02-18
PO-01213,2026-02-04,S022,U023,U014,26771.9,Consulting,Released,2026-02-04
PO-01214,2026-02-14,S076,U018,U009,35836.42,Consulting,Released,2026-02-19
PO-01215,2026-01-09,S026,U018,U014,15849.59,Consulting,Released,2026-01-09
PO-01216,2026-01-06,S050,U016,U009,15315.48,Packaging,Released,2026-01-08
PO-01217,2026-01-16,S009,U016,U009,11925.96,IT,Released,2026-01-19
PO-01218,2026-01-17,S060,U024,U014,19407.57,Facilities,Released,2026-01-23
PO-01219,2026-01-28,S019,U023,U009,60836.23,Consulting,Released,2026-01-31
PO-01220,2026-03-17,S085,U024,U014,22892.96,IT,Released,2026-03-18
PO-01221,2026-02-26,S002,U024,U009,25775.85,Consulting,Released,2026-03-04
PO-01222,2026-01-16,S044,U023,U009,8690.01,Consulting,Released,2026-01-24
PO-01223,2026-03-14,S030,U016,U009,55721.43,Components,Released,2026-03-17
PO-01224,2026-01-29,S054,U016,U014,12324.04,Maintenance,Released,2026-02-02
PO-01225,2026-03-14,S013,U018,U014,21638.39,Logistics,Released,2026-03-19
PO-01226,2026-02-08,S015,U017,U009,23369.26,Consulting,Released,2026-02-11
PO-01227,2026-03-07,S027,U018,U014,23872.86,Consulting,Released,2026-03-10
PO-01228,2026-02-10,S056,U023,U014,28309.1,Materials,Released,2026-02-17
PO-01229,2026-02-10,S046,U024,U014,246633.45,Maintenance,Released,2026-02-16
PO-01230,2026-01-05,S079,U024,U014,49809.43,Components,Released,2026-01-08
PO-01231,2026-03-09,S017,U017,U014,37461.6,Logistics,Released,2026-03-10
PO-01232,2026-01-17,S022,U018,U009,5407.97,Consulting,Released,2026-01-21
PO-01233,2026-01-29,S071,U024,U014,17719.73,Maintenance,Released,2026-02-04
PO-01234,2026-01-08,S039,U024,U014,70085.55,Logistics,Released,2026-01-13
PO-01235,2026-01-25,S006,U016,U009,24106.1,Components,Released,2026-01-29
PO-01236,2026-02-10,S017,U023,U009,13927.77,Logistics,Released,2026-02-15
PO-01237,2026-03-11,S020,U023,U014,42130.43,Facilities,Released,2026-03-17
PO-01238,2026-03-31,S032,U016,U014,18004.47,Consulting,Released,2026-04-05
PO-01239,2026-03-02,S052,U024,U009,62601.86,Office supplies,Released,2026-03-04
PO-01240,2026-01-29,S069,U023,U009,28963.11,Consulting,Released,2026-02-04
PO-01241,2026-03-15,S004,U024,U009,15962.73,Maintenance,Released,2026-03-19
PO-01242,2026-03-03,S084,U016,U014,147475.21,Facilities,Released,2026-03-07
PO-01243,2026-01-22,S024,U016,U009,34147.32,Packaging,Released,2026-01-27
PO-01244,2026-01-09,S003,U024,U014,21085.99,Maintenance,Released,2026-01-12
PO-01245,2026-01-23,S033,U017,U014,9982.22,Logistics,Released,2026-01-26
PO-01246,2026-01-17,S082,U016,U009,27291.09,Logistics,Released,2026-01-24
PO-01247,2026-02-07,S046,U023,U014,25702.29,Maintenance,Released,2026-02-12
PO-01248,2026-01-06,S038,U024,U014,15789.98,Office supplies,Released,2026-01-07
PO-01249,2026-01-06,S072,U023,U009,8906.8,IT,Released,2026-01-12
PO-01250,2026-01-12,S072,U017,U014,19178.49,IT,Released,2026-01-19
PO-01251,2026-01-08,S024,U016,U009,29524.35,Packaging,Released,2026-01-11
PO-01252,2026-02-11,S071,U017,U014,79323.49,Maintenance,Released,2026-02-12
PO-01253,2026-03-01,S081,U023,U014,24789.77,Facilities,Released,2026-03-06
PO-01254,2026-01-30,S026,U016,U009,40111.51,Consulting,Released,2026-02-05
PO-01255,2026-02-18,S072,U018,U014,76030.16,IT,Released,2026-02-22
PO-01256,2026-01-27,S081,U024,U014,4968.06,Facilities,Released,2026-02-02
PO-01257,2026-01-03,S046,U017,U014,11393.5,Maintenance,Released,2026-01-06
PO-01258,2026-02-05,S014,U018,U009,12960.95,Packaging,Released,2026-02-07
PO-01259,2026-01-05,S035,U017,U014,66323.22,Facilities,Released,2026-01-10
PO-01260,2026-02-01,S042,U017,U014,10775.3,Consulting,Released,2026-02-05
PO-01261,2026-01-11,S060,U016,U014,6604.6,Facilities,Released,2026-01-17
PO-01262,2026-02-02,S040,U018,U009,52153.58,Facilities,Released,2026-02-04
PO-01263,2026-01-18,S040,U017,U014,17372.6,Facilities,Released,2026-01-19
PO-01264,2026-01-03,S034,U016,U009,19349.88,Packaging,Released,2026-01-08
PO-01265,2026-03-01,S052,U016,U009,14557.15,Office supplies,Released,2026-03-06
PO-01266,2026-03-14,S085,U016,U014,12215.29,IT,Released,2026-03-21
PO-01267,2026-03-06,S047,U018,U014,32966.58,Consulting,Released,2026-03-08
PO-01268,2026-03-03,S042,U023,U014,52462.4,Consulting,Released,2026-03-09
PO-01269,2026-01-02,S001,U024,U014,56562.59,Consulting,Released,2026-01-06
PO-01270,2026-03-05,S058,U024,U009,7390.67,Facilities,Released,2026-03-08
PO-01271,2026-01-05,S020,U016,U009,33367.6,Facilities,Released,2026-01-08
PO-01272,2026-01-27,S057,U024,U014,62995.27,Components,Released,2026-02-02
PO-01273,2026-01-05,S079,U018,U014,19116.09,Components,Released,2026-01-10
PO-01274,2026-01-30,S012,U024,U014,31574.06,Packaging,Released,2026-02-04
PO-01275,2026-02-26,S072,U024,U014,18407.54,IT,Released,2026-03-01
PO-01276,2026-02-10,S013,U017,U009,17260.1,Logistics,Released,2026-02-19
PO-01277,2026-01-21,S044,U016,U014,7070.59,Consulting,Released,2026-01-27
PO-01278,2026-03-20,S008,U018,U009,102243.76,Materials,Released,2026-03-29
PO-01279,2026-02-05,S036,U016,U009,18226.23,Components,Released,2026-02-13
PO-01280,2026-02-14,S026,U016,U014,58716.33,Consulting,Released,2026-02-17
PO-01281,2026-01-08,S028,U018,U014,6983.42,Materials,Released,2026-01-13
PO-01282,2026-02-03,S065,U016,U014,36047.64,Facilities,Released,2026-02-07
PO-01283,2026-01-18,S025,U024,U009,20854.84,Facilities,Released,2026-01-24
PO-01284,2026-01-23,S008,U018,U014,9053.04,Materials,Released,2026-01-26
PO-01285,2026-01-10,S072,U017,U014,45575.84,IT,Released,2026-01-17
PO-01286,2026-03-11,S043,U024,U014,16089.22,Maintenance,Released,2026-03-11
PO-01287,2026-01-06,S041,U024,U009,13763.14,Facilities,Released,2026-01-09
PO-01288,2026-02-04,S012,U024,U009,21655.22,Packaging,Released,2026-02-07
PO-01289,2026-01-23,S050,U024,U009,18486.52,Packaging,Released,2026-01-28
PO-01290,2026-03-07,S082,U018,U009,21533.79,Logistics,Released,2026-03-09
PO-01291,2026-01-19,S054,U016,U014,40699.4,Maintenance,Released,2026-01-28
PO-01292,2026-03-28,S024,U024,U009,23509.31,Packaging,Released,2026-04-04
PO-01293,2026-01-03,S018,U024,U009,11357.07,Packaging,Released,2026-01-10
PO-01294,2026-02-07,S061,U018,U014,76224.12,IT,Released,2026-02-13
PO-01295,2026-03-25,S053,U024,U009,87049.7,Maintenance,Released,2026-03-30
PO-01296,2026-02-10,S012,U024,U009,14371.2,Packaging,Released,2026-02-12
PO-01297,2026-02-07,S035,U023,U009,4459.44,Facilities,Released,2026-02-12
PO-01298,2026-03-22,S079,U017,U009,35113.53,Components,Released,2026-03-27
PO-01299,2026-03-24,S080,U016,U009,17892.88,Packaging,Released,2026-03-29
PO-01300,2026-01-18,S075,U017,U009,28270.75,Facilities,Released,2026-01-22
PO-01301,2026-01-02,S067,U018,U009,16818.61,Facilities,Released,2026-01-03
PO-01302,2026-03-11,S009,U024,U014,71850.72,IT,Released,2026-03-14
PO-01303,2026-03-04,S078,U024,U014,15534.45,Facilities,Released,2026-03-12
PO-01304,2026-01-26,S040,U016,U009,39710.94,Facilities,Released,2026-01-31
PO-01305,2026-03-13,S085,U024,U009,41054.01,IT,Released,2026-03-20
PO-01306,2026-02-16,S001,U024,U014,76474.95,Consulting,Released,2026-02-18
PO-01307,2026-02-11,S014,U016,U014,23708.76,Packaging,Released,2026-02-20
PO-01308,2026-01-31,S024,U024,U014,17139.02,Packaging,Released,2026-02-09
PO-01309,2026-01-17,S006,U016,U009,19565.45,Components,Released,2026-01-21
PO-01310,2026-02-23,S039,U018,U014,61080.61,Logistics,Released,2026-02-28
PO-01311,2026-03-09,S011,U023,U014,70905.19,Facilities,Released,2026-03-15
PO-01312,2026-02-28,S055,U017,U014,96324.25,Materials,Released,2026-03-03
PO-01313,2026-02-15,S016,U016,U009,20165.86,Facilities,Released,2026-02-20
PO-01314,2026-02-26,S003,U018,U014,27105.21,Maintenance,Released,2026-02-27
PO-01315,2026-03-18,S002,U016,U009,36817.81,Consulting,Released,2026-03-26
PO-01316,2026-02-05,S024,U016,U014,29045.08,Packaging,Released,2026-02-08
PO-01317,2026-02-26,S067,U016,U009,76428.38,Facilities,Released,2026-03-01
PO-01318,2026-03-15,S066,U018,U014,69372.87,Consulting,Released,2026-03-19
PO-01319,2026-01-31,S004,U018,U014,51787.67,Maintenance,Released,2026-02-06
PO-01320,2026-02-18,S061,U024,U014,24016.02,IT,Released,2026-02-22
PO-01321,2026-01-26,S071,U024,U014,22198.17,Maintenance,Released,2026-01-31
PO-01322,2026-01-27,S044,U018,U014,24595.01,Consulting,Released,2026-02-03
PO-01323,2026-03-20,S072,U024,U014,35737.66,IT,Released,2026-03-26
PO-01324,2026-01-09,S077,U024,U014,93934.56,Maintenance,Released,2026-01-13
PO-01325,2026-01-27,S054,U023,U014,47886.32,Maintenance,Released,2026-02-02
PO-01326,2026-03-06,S031,U016,U014,13506.41,Materials,Released,2026-03-10
PO-01327,2026-01-30,S029,U018,U009,16058.22,Office supplies,Released,2026-02-03
PO-01328,2026-03-27,S055,U023,U014,21759.29,Materials,Released,2026-03-30
PO-01329,2026-01-05,S060,U024,U014,70122.8,Facilities,Released,2026-01-06
PO-01330,2026-01-29,S020,U018,U009,46564.91,Facilities,Released,2026-02-01
PO-01331,2026-02-23,S046,U016,U014,55464.19,Maintenance,Released,2026-02-27
